date,us_score,tw_score,divergence
2017-07-12,60.67108702215738,56.7112941573006,3.95979286485678
2017-07-13,62.56018949891254,61.04290522557343,1.517284273339115
2017-07-14,64.55353489209276,57.45264511580732,7.100889776285435
2017-07-17,63.88271465100587,56.992870619968514,6.889844031037356
2017-07-18,63.05872896264263,56.037430680856914,7.021298281785718
2017-07-19,65.36570459685933,59.38675849886581,5.978946097993521
2017-07-20,65.73263217685432,58.482957085182,7.249675091672323
2017-07-21,65.20475880238035,52.92725910422671,12.277499698153648
2017-07-24,64.77120222657675,54.17666041537029,10.594541811206454
2017-07-25,65.66785039917332,56.89608822269486,8.771762176478461
2017-07-26,66.36141965164464,59.15013349388413,7.211286157760512
2017-07-27,63.027442854311765,62.75328524638827,0.27415760792349175
2017-07-28,62.65160537689856,54.732883478812425,7.918721898086133
2017-07-31,61.861446351102884,55.84215477511593,6.019291575986955
2017-08-01,63.25423225456086,59.042667298434175,4.211564956126686
2017-08-02,62.791645745889056,60.70783033511625,2.0838154107728073
2017-08-03,61.00763718362221,56.603910903271,4.403726280351208
2017-08-04,60.24833147697827,61.00938918533152,0.761057708353249
2017-08-07,60.70431828799339,61.64895223480272,0.9446339468093328
2017-08-08,58.51233978993425,64.70366685252904,6.191327062594787
2017-08-09,55.466147869849564,57.47469361170458,2.0085457418550163
2017-08-10,42.77736587797496,54.0668582565173,11.289492378542342
2017-08-11,43.60122572529002,48.95924855330911,5.358022828019088
2017-08-14,55.26617040845464,47.20789634621417,8.058274062240471
2017-08-15,55.767078709409375,48.14717935857626,7.619899350833116
2017-08-16,56.37986076488446,48.46503248845017,7.914828276434292
2017-08-17,40.46985385774501,49.50687757383748,9.03702371609247
2017-08-18,41.49030738796701,46.00603053445691,4.515723146489904
2017-08-21,43.49552839177876,44.66412650173473,1.1685981099559655
2017-08-22,52.42695487215358,49.306935343763655,3.120019528389925
2017-08-23,48.660611205883534,48.76806393624115,0.10745273035761471
2017-08-24,47.499015573298706,53.088955301211016,5.589939727912309
2017-08-25,50.4506143150886,54.24427823145,3.793663916361396
2017-08-28,49.79004002371739,52.76553859261128,2.97549856889389
2017-08-29,49.55002431320144,52.049112348186824,2.499088034985384
2017-08-30,53.08122463138163,53.95431626995945,0.8730916385778187
2017-08-31,57.502463583670966,53.794611877339165,3.7078517063318017
2017-09-01,58.58426908437474,56.04804324698863,2.5362258373861124
2017-09-05,50.054705905029245,51.80453261450192,1.7498267094726785
2017-09-06,53.77797507228922,51.21326684151752,2.5647082307717
2017-09-07,53.28482786372232,53.85255834753106,0.567730483808738
2017-09-08,54.14337695805881,52.74607942261021,1.397297535448601
2017-09-11,61.061145354093,55.39452888298983,5.666616471103168
2017-09-12,59.76173980813976,56.79401303345329,2.9677267746864686
2017-09-13,60.37050596534999,53.22324185669892,7.147264108651072
2017-09-14,59.62226985747709,52.53687096964511,7.085398887831985
2017-09-15,62.24879586080226,59.061906519829506,3.186889340972755
2017-09-18,64.47628969888851,61.66530293551186,2.810986763376647
2017-09-19,64.7657801563161,56.70625784817446,8.059522308141638
2017-09-20,63.19664062013222,53.481884266940156,9.714756353192065
2017-09-21,61.95113642663502,53.219674331434035,8.731462095200982
2017-09-22,62.59468369515994,48.48843640130944,14.106247293850494
2017-09-25,59.485963094517025,44.27048666652241,15.215476427994616
2017-09-26,60.49133687693175,40.92504966301609,19.566287213915658
2017-09-27,63.89551365742399,42.68053361847709,21.214980038946898
2017-09-28,63.56624716126946,42.66243703918506,20.9038101220844
2017-09-29,63.34759922603157,43.866037165133164,19.481562060898405
2017-10-02,64.42098826617078,46.03071247985144,18.390275786319343
2017-10-03,64.97194635617258,47.72050961390596,17.25143674226662
2017-10-04,64.00586167733158,47.72050961390596,16.3
2017-10-05,66.80344825565521,50.03240590019904,16.771042355456174
2017-10-06,65.16953422252624,50.996069318066105,14.173464904460133
2017-10-09,57.67184677553477,50.996069318066105,6.7
2017-10-10,59.06482393175237,50.996069318066105,8.1
2017-10-11,59.61657791048674,58.24728642248026,1.369291488006482
2017-10-12,58.55007752391149,54.31970262535209,4.230374898559397
2017-10-13,58.98390257508404,52.845717248437175,6.1381853266468624
2017-10-16,58.62983686495312,55.24759919625747,3.3822376686956517
2017-10-17,58.174415481634284,53.25900133339631,4.915414148237971
2017-10-18,59.49915771328456,56.46454319599398,3.034614517290578
2017-10-19,61.158214390627975,53.94406972407253,7.214144666555448
2017-10-20,62.77576262802779,56.46962867007333,6.306133957954465
2017-10-23,59.463907311266645,54.70236540060697,4.761541910659673
2017-10-24,60.73013330896848,57.72618470799256,3.0039486009759244
2017-10-25,54.37152916114229,61.81814267963576,7.446613518493471
2017-10-26,55.703415250361694,61.52302604447275,5.819610794111057
2017-10-27,63.67094764777592,66.94031984624546,3.26937219846954
2017-10-30,59.36848551400503,60.78450088347252,1.4160153694674875
2017-10-31,60.841048051738106,61.606082761245034,0.7650347095069279
2017-11-01,61.340657479810105,62.98356970275783,1.6429122229477287
2017-11-02,60.62594592991493,63.78147339102683,3.1555274611119017
2017-11-03,64.2776932534045,62.30855640991017,1.9691368434943257
2017-11-06,64.06681211457185,60.98276226554714,3.0840498490247086
2017-11-07,62.32436161430419,63.552848896073996,1.2284872817698087
2017-11-08,63.00238639681258,63.91458026718669,0.9121938703741108
2017-11-09,58.750593323237396,64.36691786504223,5.616324541804829
2017-11-10,57.04848602495307,61.92465962330135,4.876173598348281
2017-11-13,57.04432879199802,64.1094729581394,7.065144166141387
2017-11-14,54.29700371401951,62.07760267678716,7.780598962767648
2017-11-15,46.818911047547374,55.597607813939575,8.778696766392201
2017-11-16,57.96213575185652,56.1733244122013,1.7888113396552185
2017-11-17,53.37395771741309,58.16862009299602,4.794662375582931
2017-11-20,58.50114757158428,58.72789091960492,0.22674334802063356
2017-11-21,64.32305593104469,66.51424637220389,2.1911904411591934
2017-11-22,63.925026543133285,69.30022309165243,5.375196548519142
2017-11-24,65.59920765202966,62.72413507468222,2.8750725773474386
2017-11-27,61.82344462738769,56.39688677029187,5.4265578570958155
2017-11-28,62.67154378508458,57.79531343314509,4.8762303519394905
2017-11-29,60.84043331940261,60.26052098683887,0.5799123325637368
2017-11-30,60.6942579520378,62.65532340803077,1.9610654559929657
2017-12-01,58.03593183687144,56.45713094440316,1.57880089246828
2017-12-04,55.76483233933826,52.53528913875239,3.229543200585873
2017-12-05,52.78751196396097,50.13590191052863,2.6516100534323357
2017-12-06,53.74820700581857,42.29321569294883,11.454991312869744
2017-12-07,59.50291067362177,43.524185382431035,15.978725291190734
2017-12-08,65.14562760330185,43.11965699386973,22.025970609432115
2017-12-11,66.61744210761353,41.66240305835369,24.955039049259838
2017-12-12,65.1353938779259,40.669869867629664,24.465524010296242
2017-12-13,64.2480294697533,40.42017056327416,23.827858906479143
2017-12-14,59.466305512151976,42.345471646108365,17.12083386604361
2017-12-15,64.67321139491935,43.20838785760793,21.464823537311418
2017-12-18,66.66285152787991,40.84702182986821,25.815829698011697
2017-12-19,62.581036995739325,45.40417722935332,17.176859766386002
2017-12-20,59.55448724920865,47.56331174065972,11.991175508548928
2017-12-21,61.49230911154435,46.86664390311175,14.6256652084326
2017-12-22,59.632360276539906,47.19014247593712,12.442217800602783
2017-12-26,57.39511092964369,43.11224225542111,14.282868674222584
2017-12-27,55.68127531365214,43.11126794296344,12.5700073706887
2017-12-28,57.68883560831347,49.02769150595503,8.661144102358435
2017-12-29,53.88038334860863,50.86923168097136,3.0111516676372716
2018-01-02,62.50150578406501,53.93301087781511,8.568494906249903
2018-01-03,66.63076506648649,61.28396638736558,5.346798679120909
2018-01-04,68.87820615645735,68.02326535352015,0.8549408029372074
2018-01-05,70.47830654631835,69.6984616904966,0.7798448558217501
2018-01-08,69.59242877247047,71.20786842430945,1.615439651838983
2018-01-09,67.16701970092154,71.31480595517306,4.147786254251514
2018-01-10,64.66472405875828,68.9431073839571,4.278383325198817
2018-01-11,66.57061183827835,64.13132289002698,2.4392889482513738
2018-01-12,65.96635880496721,67.24947911665052,1.2831203116833052
2018-01-16,60.96204201523856,67.54843144409838,6.586389428859825
2018-01-17,61.69794245499596,72.42682722081445,10.728884765818485
2018-01-18,58.2078314106695,70.90778810597502,12.699956695305517
2018-01-19,63.0572133216368,68.6173633595708,5.560150037934001
2018-01-22,66.61920728727644,72.54822907120163,5.929021783925194
2018-01-23,66.09316588457848,71.9050563449646,5.811890460386124
2018-01-24,63.90185494655725,67.40809746005856,3.506242513501306
2018-01-25,64.31440118904752,68.57436033426673,4.259959145219213
2018-01-26,67.47847329218745,65.11886119826266,2.359612093924781
2018-01-29,58.01442164299609,66.45149795423984,8.43707631124375
2018-01-30,47.50659325921599,60.284558304223935,12.777965045007946
2018-01-31,47.78694437322417,60.84195289221513,13.05500851899096
2018-02-01,44.97889683021633,60.05363420262561,15.074737372409281
2018-02-02,34.69735764202642,56.84542222095708,22.148064578930665
2018-02-05,24.761969958853733,47.5096188959906,22.747648937136866
2018-02-06,30.01618753828516,53.63459042591769,23.618402887632534
2018-02-07,28.29644283532163,44.43848623563777,16.142043400316137
2018-02-08,22.341535424642096,36.30036147782882,13.958826053186726
2018-02-09,23.642352535891483,41.40077929602283,17.75842676013135
2018-02-12,24.425687151458288,38.87078690053076,14.445099749072472
2018-02-13,24.52158785406427,38.87078690053076,14.3
2018-02-14,28.02487583189596,38.87078690053076,10.8
2018-02-15,32.039392674210205,38.87078690053076,6.8
2018-02-16,31.652683126702595,38.87078690053076,7.2
2018-02-20,28.088139104193193,38.87078690053076,10.8
2018-02-21,27.760492658133302,43.83173432246559,16.07124166433229
2018-02-22,29.05457366352771,40.36513603433707,11.310562370809361
2018-02-23,37.65075585134656,45.479282928829356,7.828527077482796
2018-02-26,41.39665096377397,44.5019899843434,3.1053390205694313
2018-02-27,35.516760735445345,47.553145072723915,12.03638433727857
2018-02-28,32.034292379026276,47.553145072723915,15.5
2018-03-01,25.914382915308277,42.32191458502158,16.407531669713304
2018-03-02,29.541673321417942,39.14795654772596,9.606283226308019
2018-03-05,37.99385695494841,40.254576878117845,2.2607199231694324
2018-03-06,46.12910047747325,40.362842424069456,5.766258053403796
2018-03-07,43.72398652582214,41.63952714286078,2.084459382961363
2018-03-08,48.25640688784921,46.54900419844479,1.707402689404418
2018-03-09,61.92286619430406,48.28884243113963,13.634023763164436
